AS05;VA07;EJ;1
AVAL;VA07;EJ;2
AVAR;VA07;EJ;4
VB03;VA07;EJ;1
AS06;VA08;EJ;1
AVAL;VA08;EJ;10
AVAR;VA08;EJ;4
AVBR;VA08;EJ;1
PDER;VA08;EJ;1
PVCR;VA08;EJ;2
VA08;VA08;EJ;1
VB08;VA08;EJ;3
VB09;VA08;EJ;3
VD08;VA08;EJ;1
AVAL;VA09;EJ;1
AVBR;VA09;EJ;1
DVB;VA09;EJ;1
DVC;VA09;EJ;1
PVCR;VA09;EJ;1
VB08;VA09;EJ;1
VB09;VA09;EJ;4
VD07;VA09;EJ;1
AVAL;VA10;EJ;1
AVAR;VA10;EJ;1
AVAL;VA11;EJ;1
AVAR;VA11;EJ;7
AVAR;VA12;EJ;1
PHCL;VA12;EJ;1
PHCR;VA12;EJ;1
VB11;VA12;EJ;1
AVBL;VB01;EJ;1
AVKL;VB01;EJ;4
DB02;VB01;EJ;2
SMDVR;VB01;EJ;1
VB02;VB01;EJ;4
AVBL;VB02;EJ;3
AVBR;VB02;EJ;1
DB04;VB02;EJ;1
RIGL;VB02;EJ;1
VB01;VB02;EJ;4
VB03;VB02;EJ;1
VB05;VB02;EJ;1
VB07;VB02;EJ;2
AVBR;VB03;EJ;1
DB01;VB03;EJ;1
VA07;VB03;EJ;1
VB02;VB03;EJ;1
AVBL;VB04;EJ;1
AVBR;VB04;EJ;1
DB01;VB04;EJ;1
DB04;VB04;EJ;1
VB05;VB04;EJ;1
AVBL;VB05;EJ;1
VB02;VB05;EJ;1
VB04;VB05;EJ;1
VB06;VB05;EJ;1
AVBL;VB06;EJ;1
AVBR;VB06;EJ;2
DA04;VB06;EJ;1
VB05;VB06;EJ;1
AVBL;VB07;EJ;2
AVBR;VB07;EJ;2
VB02;VB07;EJ;2
AVBL;VB08;EJ;7
AVBR;VB08;EJ;3
VA08;VB08;EJ;3
VA09;VB08;EJ;1
VB09;VB08;EJ;3
AVAL;VB09;EJ;5
AVAR;VB09;EJ;4
AVBL;VB09;EJ;1
AVBR;VB09;EJ;6
DVB;VB09;EJ;1
PVCL;VB09;EJ;2
VA08;VB09;EJ;3
VA09;VB09;EJ;4
VB08;VB09;EJ;3
AVBL;VB10;EJ;2
AVBR;VB10;EJ;1
AVKL;VB10;EJ;1
PVCL;VB10;EJ;1
AVBL;VB11;EJ;2
AVBR;VB11;EJ;1
VA12;VB11;EJ;1
VC02;VC01;EJ;6
VC03;VC01;EJ;2
VD01;VC01;EJ;1
VC01;VC02;EJ;6
VC03;VC02;EJ;2
DD04;VC03;EJ;1
VC01;VC03;EJ;2
VC02;VC03;EJ;2
VC04;VC03;EJ;1
VC05;VC03;EJ;2
AVFR;VC04;EJ;1
VC03;VC04;EJ;1
VC05;VC04;EJ;1
VC03;VC05;EJ;2
VC04;VC05;EJ;1
DD01;VD01;EJ;4
DVC;VD01;EJ;5
RIFL;VD01;EJ;1
RIGL;VD01;EJ;2
SMDDR;VD01;EJ;1
VA02;VD01;EJ;1
VC01;VD01;EJ;1
VD02;VD01;EJ;7
AS01;VD02;EJ;1
DD01;VD02;EJ;2
VA02;VD02;EJ;3
VD01;VD02;EJ;7
VD03;VD02;EJ;2
PVPL;VD03;EJ;1
VD02;VD03;EJ;2
VD04;VD03;EJ;1
DD02;VD04;EJ;2
PVPR;VD04;EJ;1
VD03;VD04;EJ;1
VD05;VD04;EJ;1
PVPR;VD05;EJ;1
VD04;VD05;EJ;1
VD06;VD05;EJ;2
VD05;VD06;EJ;2
VD07;VD06;EJ;1
VA09;VD07;EJ;1
VD06;VD07;EJ;1
DD04;VD08;EJ;1
VA08;VD08;EJ;1
PDER;VD09;EJ;1
VD10;VD09;EJ;5
AVBR;VD10;EJ;1
DD05;VD10;EJ;1
DVC;VD10;EJ;4
VD09;VD10;EJ;5
PVPL;VD13;EJ;2
ADEL;ADAL;CS;1
ADFL;ADAL;CS;1
AIAL;ADAL;CS;1
ASHL;ADAL;CS;1
AWAL;ADAL;CS;1
PVPL;ADAL;CS;1
PVR;ADAL;CS;1
RMGL;ADAL;CS;1
ADER;ADAR;CS;1
ADFR;ADAR;CS;1
AIAR;ADAR;CS;1
ASHR;ADAR;CS;2
RICL;ADAR;CS;1
RICR;ADAR;CS;1
RIMR;ADAR;CS;1
RMGR;ADAR;CS;1
URBR;ADAR;CS;1
ADER;ADEL;CS;2
ALA;ADEL;CS;1
BDUL;ADEL;CS;3
FLPL;ADEL;CS;2
IL2L;ADEL;CS;2
ADEL;ADER;CS;1
ALNR;ADER;CS;1
AVAR;ADER;CS;1
AVM;ADER;CS;2
BDUR;ADER;CS;1
FLPL;ADER;CS;2
FLPR;ADER;CS;2
IL2R;ADER;CS;2
ASHL;ADFL;CS;3
AWBL;ADFL;CS;9
AIYR;ADFR;CS;1
ASEL;ADFR;CS;1
ASHR;ADFR;CS;2
AVHL;ADFR;CS;3
AWAR;ADFR;CS;3
AWBR;ADFR;CS;4
PVPR;ADFR;CS;1
RIH;ADFR;CS;1
AVHR;ADLL;CS;1
CEPVL;ADLL;CS;1
SDQR;ADLL;CS;1
AIAR;ADLR;CS;2
AVHR;ADLR;CS;2
AINR;AFDL;CS;4
ASER;AFDL;CS;2
AWAL;AFDL;CS;5
AINL;AFDR;CS;5
AINR;AFDR;CS;1
ASER;AFDR;CS;2
AWAR;AFDR;CS;7
RIR;AFDR;CS;1
ADLL;AIAL;CS;6
AIML;AIAL;CS;5
AINR;AIAL;CS;2
AIZL;AIAL;CS;3
ASEL;AIAL;CS;3
ASER;AIAL;CS;2
ASGL;AIAL;CS;9
ASHL;AIAL;CS;7
ASIR;AIAL;CS;1
ASKL;AIAL;CS;11
AWCL;AIAL;CS;2
HSNL;AIAL;CS;1
PVQL;AIAL;CS;6
ADLR;AIAR;CS;10
AIMR;AIAR;CS;5
AIZR;AIAR;CS;1
ASER;AIAR;CS;3
ASGR;AIAR;CS;10
ASHR;AIAR;CS;10
ASIR;AIAR;CS;3
ASKR;AIAR;CS;11
AWCL;AIAR;CS;4
AWCR;AIAR;CS;2
PVQR;AIAR;CS;7
ADAL;AIBL;CS;1
ADAR;AIBL;CS;1
ADLL;AIBL;CS;7
AIAL;AIBL;CS;10
AINR;AIBL;CS;2
AIZL;AIBL;CS;4
AIZR;AIBL;CS;8
ASEL;AIBL;CS;7
ASER;AIBL;CS;2
ASGL;AIBL;CS;3
ASHL;AIBL;CS;5
ASIL;AIBL;CS;1
ASKL;AIBL;CS;2
AWCL;AIBL;CS;2
BAGL;AIBL;CS;1
DVC;AIBL;CS;1
FLPL;AIBL;CS;2
HSNR;AIBL;CS;1
PVT;AIBL;CS;2
RIBR;AIBL;CS;2
RIMR;AIBL;CS;4
SAADL;AIBL;CS;1
SAAVL;AIBL;CS;1
SDQR;AIBL;CS;2
ADAL;AIBR;CS;2
ADAR;AIBR;CS;1
ADLL;AIBR;CS;1
ADLR;AIBR;CS;10
AIAR;AIBR;CS;14
AIZL;AIBR;CS;8
AIZR;AIBR;CS;1
ASEL;AIBR;CS;4
ASER;AIBR;CS;10
ASGR;AIBR;CS;2
ASHR;AIBR;CS;3
ASIR;AIBR;CS;1
AWBL;AIBR;CS;1
AWCL;AIBR;CS;1
AWCR;AIBR;CS;4
DVC;AIBR;CS;3
FLPL;AIBR;CS;2
FLPR;AIBR;CS;1
HSNR;AIBR;CS;1
PVT;AIBR;CS;4
RIBL;AIBR;CS;2
RMGL;AIBR;CS;1
SAADR;AIBR;CS;1
SDQL;AIBR;CS;1
VB01;AIBR;CS;1
AIAL;AIML;CS;2
ASKL;AIML;CS;2
ASKR;AIMR;CS;1
RMGR;AIMR;CS;1
AFDL;AINR;CS;1
ASGL;AINR;CS;1
AFDL;AIYL;CS;7
AIBL;AIYL;CS;1
ASEL;AIYL;CS;13
ASER;AIYL;CS;4
ASIL;AIYL;CS;2
AWAL;AIYL;CS;1
AWCL;AIYL;CS;10
AWCR;AIYL;CS;4
BAGR;AIYL;CS;1
ADFR;AIYR;CS;1
AFDR;AIYR;CS;13
ASEL;AIYR;CS;6
ASER;AIYR;CS;14
ASGR;AIYR;CS;1
AUAR;AIYR;CS;1
AWAR;AIYR;CS;2
AWCR;AIYR;CS;9
ADFL;AIZL;CS;12
AIAL;AIZL;CS;1
AIYL;AIZL;CS;13
ASIL;AIZL;CS;1
AWAL;AIZL;CS;10
AWBL;AIZL;CS;9
DVA;AIZL;CS;3
HSNL;AIZL;CS;2
HSNR;AIZL;CS;1
RIH;AIZL;CS;4
RIR;AIZL;CS;6
ADFR;AIZR;CS;8
AIAR;AIZR;CS;1
AIYR;AIZR;CS;8
AWAR;AIZR;CS;7
AWBR;AIZR;CS;4
HSNL;AIZR;CS;1
HSNR;AIZR;CS;1
RIBR;AIZR;CS;1
RIGL;AIZR;CS;1
RIH;AIZR;CS;4
RIR;AIZR;CS;5
ADER;ALA;CS;1
ADLL;ALA;CS;2
AIML;ALML;CS;1
RIFL;ALML;CS;2
RMGL;ALML;CS;1
SDQL;ALML;CS;1
BDUR;ALMR;CS;1
RIGL;ALNL;CS;1
RMGL;ALNL;CS;1
SAAVL;ALNL;CS;1
RIGR;ALNR;CS;1
RMGR;ALNR;CS;1
AVHR;AQR;CS;2
DVA;AQR;CS;4
PVCR;AQR;CS;1
PVPL;AQR;CS;1
PVPR;AQR;CS;2
AVAR;AS01;CS;1
AVBR;AS01;CS;1
AVDL;AS01;CS;1
AVEL;AS01;CS;1
AVER;AS01;CS;3
DB01;AS01;CS;1
PVCL;AS01;CS;1
AVAL;AS02;CS;1
AVAR;AS02;CS;2
AVER;AS02;CS;2
DB01;AS02;CS;1
PVCR;AS02;CS;1
RID;AS02;CS;1
AVAL;AS03;CS;1
AVAR;AS03;CS;1
AVBL;AS03;CS;1
AVBR;AS03;CS;1
AVER;AS03;CS;1
DB01;AS03;CS;1
AVAL;AS04;CS;1
AVAR;AS04;CS;1
AVBL;AS04;CS;1
AVBR;AS04;CS;1
AVDL;AS04;CS;1
DA03;AS04;CS;1
DB03;AS04;CS;1
AS04;AS05;CS;1
AVAL;AS05;CS;3
AVAR;AS05;CS;1
AVBL;AS05;CS;1
AVBR;AS05;CS;1
AVDL;AS05;CS;1
AVDR;AS05;CS;1
DB03;AS05;CS;1
HSNR;AS05;CS;1
AVAR;AS06;CS;2
AVBL;AS06;CS;1
AVBR;AS06;CS;1
PLMR;AS06;CS;1
PVR;AS06;CS;1
AVAL;AS07;CS;8
AVAR;AS07;CS;3
AVBR;AS07;CS;1
AVAL;AS08;CS;5
AVAR;AS08;CS;6
AVAL;AS09;CS;8
AVAR;AS09;CS;5
AVBL;AS09;CS;1
AVAL;AS10;CS;2
AVAR;AS10;CS;1
AVBL;AS10;CS;1
AVBR;AS10;CS;1
AVDL;AS10;CS;1
AVDR;AS10;CS;1
AVAL;AS11;CS;4
AVAR;AS11;CS;6
AVDL;AS11;CS;2
PDA;AS11;CS;1
VA12;AS11;CS;2
AINL;ASEL;CS;3
AINR;ASEL;CS;1
AIZL;ASEL;CS;1
ASIR;ASEL;CS;2
AWAL;ASEL;CS;4
AWAR;ASEL;CS;1
AWCL;ASEL;CS;1
AWCR;ASEL;CS;1
ADLL;ASER;CS;3
ADLR;ASER;CS;1
AFDR;ASER;CS;1
AIAL;ASER;CS;3
AIAR;ASER;CS;1
AIBL;ASER;CS;1
AINR;ASER;CS;2
ASIL;ASER;CS;1
AWAR;ASER;CS;2
PVQR;ASER;CS;1
AIAL;ASGL;CS;1
AIML;ASGL;CS;2
AWAL;ASGL;CS;1
AIAR;ASGR;CS;2
AIMR;ASGR;CS;2
AINL;ASGR;CS;1
AWBR;ASGR;CS;1
AWCR;ASGR;CS;1
CEPVR;ASGR;CS;1
ADLL;ASHL;CS;2
AIAL;ASHL;CS;1
HSNL;ASHL;CS;1
HSNR;ASHL;CS;2
RMGL;ASHL;CS;1
URXL;ASHL;CS;1
ADFR;ASHR;CS;1
ADLR;ASHR;CS;3
ASIR;ASHR;CS;1
AWBR;ASHR;CS;2
HSNL;ASHR;CS;2
PVPR;ASHR;CS;1
RIFR;ASHR;CS;2
RMGR;ASHR;CS;1
AVFR;ASJL;CS;1
PVQL;ASJL;CS;1
AIMR;ASJR;CS;2
HSNL;ASJR;CS;1
AIAL;ASKL;CS;3
AIML;ASKL;CS;2
ASGL;ASKL;CS;1
ASHL;ASKL;CS;1
ASIL;ASKL;CS;2
ASJL;ASKL;CS;4
AVFR;ASKL;CS;1
HSNL;ASKL;CS;1
PVQL;ASKL;CS;4
AIMR;ASKR;CS;3
ASJR;ASKR;CS;4
PVQR;ASKR;CS;4
ADFL;AUAL;CS;5
DVA;AUAL;CS;1
IL2DL;AUAL;CS;1
RIBL;AUAL;CS;1
RIR;AUAL;CS;1
URXL;AUAL;CS;5
ADFR;AUAR;CS;4
AINL;AUAR;CS;1
AINR;AUAR;CS;1
AWAR;AUAR;CS;1
DVA;AUAR;CS;1
RIH;AUAR;CS;1
URXR;AUAR;CS;4
ADAR;AVAL;CS;1
ADEL;AVAL;CS;2
ADER;AVAL;CS;5
ADLL;AVAL;CS;2
AIBL;AVAL;CS;2
ALA;AVAL;CS;1
AQR;AVAL;CS;2
ASHL;AVAL;CS;2
AUAL;AVAL;CS;3
AVAR;AVAL;CS;1
AVBL;AVAL;CS;7
AVBR;AVAL;CS;6
AVDL;AVAL;CS;13
AVDR;AVAL;CS;16
AVEL;AVAL;CS;12
AVER;AVAL;CS;7
AVJR;AVAL;CS;1
AWCL;AVAL;CS;1
BAGR;AVAL;CS;2
BDUR;AVAL;CS;3
DVA;AVAL;CS;3
DVC;AVAL;CS;5
FLPL;AVAL;CS;14
FLPR;AVAL;CS;12
LUAL;AVAL;CS;5
LUAR;AVAL;CS;3
PHBL;AVAL;CS;9
PHBR;AVAL;CS;7
PHCL;AVAL;CS;1
PLMR;AVAL;CS;4
PQR;AVAL;CS;8
PVCL;AVAL;CS;2
PVCR;AVAL;CS;7
PVDL;AVAL;CS;6
PVDR;AVAL;CS;6
PVNL;AVAL;CS;2
PVNR;AVAL;CS;4
PVPL;AVAL;CS;2
PVPR;AVAL;CS;1
RIBL;AVAL;CS;2
RICL;AVAL;CS;5
RICR;AVAL;CS;5
RIML;AVAL;CS;1
RIMR;AVAL;CS;2
RMGL;AVAL;CS;1
SAADL;AVAL;CS;6
SAAVL;AVAL;CS;17
SDQL;AVAL;CS;2
SDQR;AVAL;CS;2
SMBDR;AVAL;CS;1
URYVR;AVAL;CS;1
VA02;AVAL;CS;1
VD06;AVAL;CS;1
ADAL;AVAR;CS;2
ADEL;AVAR;CS;3
ADER;AVAR;CS;1
ADLL;AVAR;CS;3
ADLR;AVAR;CS;2
AIBR;AVAR;CS;1
AQR;AVAR;CS;3
AS09;AVAR;CS;1
ASHR;AVAR;CS;5
AUAR;AVAR;CS;1
AVAL;AVAR;CS;2
AVBL;AVAR;CS;7
AVBR;AVAR;CS;7
AVDL;AVAR;CS;19
AVDR;AVAR;CS;15
AVEL;AVAR;CS;7
AVER;AVAR;CS;16
AVG;AVAR;CS;3
AVJL;AVAR;CS;1
AVJR;AVAR;CS;1
BAGL;AVAR;CS;2
DVA;AVAR;CS;1
DVC;AVAR;CS;7
FLPL;AVAR;CS;17
FLPR;AVAR;CS;5
LUAL;AVAR;CS;6
LUAR;AVAR;CS;7
PHBL;AVAR;CS;6
PHBR;AVAR;CS;7
PLMR;AVAR;CS;1
PQR;AVAR;CS;11
PVCL;AVAR;CS;4
PVCR;AVAR;CS;7
PVDL;AVAR;CS;6
PVDR;AVAR;CS;9
PVPL;AVAR;CS;2
PVPR;AVAR;CS;2
PVWR;AVAR;CS;1
RIBR;AVAR;CS;2
RICL;AVAR;CS;6
RICR;AVAR;CS;5
RMGR;AVAR;CS;1
SAADR;AVAR;CS;3
SAAVR;AVAR;CS;13
SDQL;AVAR;CS;3
SMBDL;AVAR;CS;1
VD05;AVAR;CS;1
VD11;AVAR;CS;2
VD13;AVAR;CS;2
ADAL;AVBL;CS;4
ADAR;AVBL;CS;2
ADLL;AVBL;CS;4
ADLR;AVBL;CS;1
AIBL;AVBL;CS;5
AQR;AVBL;CS;3
ASHL;AVBL;CS;6
AVAR;AVBL;CS;1
AVBR;AVBL;CS;1
AVDR;AVBL;CS;1
AVFL;AVBL;CS;1
AVFR;AVBL;CS;1
AVG;AVBL;CS;2
AVHL;AVBL;CS;1
AVHR;AVBL;CS;2
AVJL;AVBL;CS;1
AVJR;AVBL;CS;3
AVKL;AVBL;CS;1
AVM;AVBL;CS;6
AWBL;AVBL;CS;1
DVA;AVBL;CS;1
DVC;AVBL;CS;1
FLPL;AVBL;CS;4
FLPR;AVBL;CS;5
PVCL;AVBL;CS;5
PVCR;AVBL;CS;8
PVNR;AVBL;CS;1
PVPL;AVBL;CS;5
PVPR;AVBL;CS;4
PVQR;AVBL;CS;1
PVR;AVBL;CS;4
RIFL;AVBL;CS;10
RIFR;AVBL;CS;1
RIML;AVBL;CS;2
RIMR;AVBL;CS;2
SDQR;AVBL;CS;6
URBL;AVBL;CS;1
URXL;AVBL;CS;1
URXR;AVBL;CS;1
VC04;AVBL;CS;1
ADAL;AVBR;CS;7
ADAR;AVBR;CS;5
ADLR;AVBR;CS;2
AIBR;AVBR;CS;3
AIML;AVBR;CS;2
AQR;AVBR;CS;4
ASHR;AVBR;CS;3
AVAL;AVBR;CS;1
AVBL;AVBR;CS;1
AVFL;AVBR;CS;2
AVFR;AVBR;CS;5
AVG;AVBR;CS;2
AVHL;AVBR;CS;1
AVHR;AVBR;CS;1
AVJL;AVBR;CS;4
AVJR;AVBR;CS;1
AVM;AVBR;CS;6
AWBR;AVBR;CS;2
FLPL;AVBR;CS;5
FLPR;AVBR;CS;1
PVCL;AVBR;CS;12
PVCR;AVBR;CS;6
PVNL;AVBR;CS;1
PVNR;AVBR;CS;2
PVPL;AVBR;CS;6
PVPR;AVBR;CS;5
PVR;AVBR;CS;4
RIBL;AVBR;CS;1
RIFL;AVBR;CS;1
RIFR;AVBR;CS;17
RIML;AVBR;CS;3
RIMR;AVBR;CS;5
RMGL;AVBR;CS;2
RMGR;AVBR;CS;1
SDQR;AVBR;CS;4
URBR;AVBR;CS;1
URXR;AVBR;CS;2
URYVL;AVBR;CS;1
ADAL;AVDL;CS;1
ADLL;AVDL;CS;1
ADLR;AVDL;CS;5
AIML;AVDL;CS;1
AQR;AVDL;CS;1
ASHL;AVDL;CS;2
ASHR;AVDL;CS;5
AVAL;AVDL;CS;1
AVAR;AVDL;CS;1
AVBL;AVDL;CS;1
AVDR;AVDL;CS;2
AVHL;AVDL;CS;1
AVJL;AVDL;CS;1
AVJR;AVDL;CS;1
FLPL;AVDL;CS;6
FLPR;AVDL;CS;10
LUAL;AVDL;CS;4
LUAR;AVDL;CS;1
PHBL;AVDL;CS;1
PHBR;AVDL;CS;1
PLMR;AVDL;CS;1
PQR;AVDL;CS;7
PVCL;AVDL;CS;5
PVCR;AVDL;CS;5
PVNL;AVDL;CS;3
RMGR;AVDL;CS;1
VA04;AVDL;CS;1
ADER;AVDR;CS;2
ADLL;AVDR;CS;4
ADLR;AVDR;CS;2
AIML;AVDR;CS;1
AIMR;AVDR;CS;1
ALML;AVDR;CS;1
AQR;AVDR;CS;1
ASHL;AVDR;CS;4
ASHR;AVDR;CS;1
AUAL;AVDR;CS;1
AVAR;AVDR;CS;2
AVBL;AVDR;CS;2
AVER;AVDR;CS;1
AVG;AVDR;CS;1
AVHR;AVDR;CS;1
AVJR;AVDR;CS;3
FLPL;AVDR;CS;13
FLPR;AVDR;CS;1
HSNL;AVDR;CS;2
HSNR;AVDR;CS;1
LUAL;AVDR;CS;2
LUAR;AVDR;CS;3
PHAL;AVDR;CS;1
PHBR;AVDR;CS;1
PLMR;AVDR;CS;4
PQR;AVDR;CS;6
PVCL;AVDR;CS;2
PVCR;AVDR;CS;1
PVNL;AVDR;CS;3
PVNR;AVDR;CS;1
PVPL;AVDR;CS;2
PVWR;AVDR;CS;1
RIBL;AVDR;CS;1
ADAL;AVEL;CS;1
ADAR;AVEL;CS;1
ADEL;AVEL;CS;1
AIBR;AVEL;CS;1
AIZR;AVEL;CS;4
ALA;AVEL;CS;2
ALML;AVEL;CS;1
AUAL;AVEL;CS;3
AVAR;AVEL;CS;2
AVBL;AVEL;CS;1
AVG;AVEL;CS;1
AVJL;AVEL;CS;1
AVKL;AVEL;CS;2
AVL;AVEL;CS;1
BAGL;AVEL;CS;1
BAGR;AVEL;CS;4
CEPDR;AVEL;CS;6
CEPVR;AVEL;CS;5
DVA;AVEL;CS;9
FLPR;AVEL;CS;4
IL1R;AVEL;CS;1
IL2L;AVEL;CS;1
OLLR;AVEL;CS;16
PVCL;AVEL;CS;2
PVCR;AVEL;CS;1
PVNL;AVEL;CS;1
PVNR;AVEL;CS;3
RIBL;AVEL;CS;2
RIBR;AVEL;CS;3
RIGL;AVEL;CS;2
RIS;AVEL;CS;7
RMGL;AVEL;CS;2
SDQL;AVEL;CS;1
URXL;AVEL;CS;4
URYDR;AVEL;CS;2
URYVR;AVEL;CS;6
ADER;AVER;CS;1
AIML;AVER;CS;1
AIZL;AVER;CS;5
AIZR;AVER;CS;2
ALA;AVER;CS;2
ASHR;AVER;CS;3
AUAR;AVER;CS;4
AVAR;AVER;CS;2
AVBL;AVER;CS;2
AVG;AVER;CS;1
AVJR;AVER;CS;3
AVKL;AVER;CS;1
BAGL;AVER;CS;4
CEPDL;AVER;CS;5
CEPVL;AVER;CS;3
DVA;AVER;CS;5
FLPR;AVER;CS;2
IL1L;AVER;CS;2
IL1R;AVER;CS;1
OLLL;AVER;CS;21
PVCL;AVER;CS;1
PVCR;AVER;CS;1
PVPL;AVER;CS;1
RIBL;AVER;CS;5
RIBR;AVER;CS;2
RIGL;AVER;CS;1
RIGR;AVER;CS;2
RIS;AVER;CS;7
RMGR;AVER;CS;3
URXR;AVER;CS;2
URYDL;AVER;CS;2
URYDR;AVER;CS;2
URYVL;AVER;CS;5
AIML;AVFL;CS;4
AIMR;AVFL;CS;2
AVFR;AVFL;CS;1
AVG;AVFL;CS;1
AVHL;AVFL;CS;1
AVHR;AVFL;CS;2
HSNL;AVFL;CS;6
HSNR;AVFL;CS;2
PHAL;AVFL;CS;3
PHBR;AVFL;CS;1
RIFR;AVFL;CS;1
VC05;AVFL;CS;1
AIML;AVFR;CS;1
AIMR;AVFR;CS;2
AVFL;AVFR;CS;7
AVHL;AVFR;CS;3
AVHR;AVFR;CS;1
AVJL;AVFR;CS;1
AVL;AVFR;CS;1
PVNL;AVFR;CS;1
PVQR;AVFR;CS;1
VC05;AVFR;CS;1
AVFL;AVG;CS;2
PHAL;AVG;CS;5
PHAR;AVG;CS;3
PQR;AVG;CS;1
PVNL;AVG;CS;1
AIML;AVHL;CS;2
AVAL;AVHL;CS;1
AVFL;AVHL;CS;2
AVFR;AVHL;CS;2
AVHR;AVHL;CS;1
AVJL;AVHL;CS;2
BDUL;AVHL;CS;1
BDUR;AVHL;CS;1
PHAL;AVHL;CS;1
PVPR;AVHL;CS;3
RIFR;AVHL;CS;1
AIML;AVHR;CS;1
AVFL;AVHR;CS;4
AVFR;AVHR;CS;1
AVHL;AVHR;CS;1
PHAL;AVHR;CS;1
PHAR;AVHR;CS;1
PHCR;AVHR;CS;1
PVPL;AVHR;CS;1
RIFL;AVHR;CS;1
VC04;AVHR;CS;1
ADAR;AVJL;CS;3
ADLL;AVJL;CS;1
AIML;AVJL;CS;1
AQR;AVJL;CS;1
AVFL;AVJL;CS;1
AVFR;AVJL;CS;2
AVG;AVJL;CS;1
AVHL;AVJL;CS;3
AVJR;AVJL;CS;1
BDUR;AVJL;CS;2
HSNL;AVJL;CS;2
HSNR;AVJL;CS;1
LUAL;AVJL;CS;1
PVCL;AVJL;CS;3
PVNL;AVJL;CS;5
PVNR;AVJL;CS;4
PVR;AVJL;CS;3
PVWL;AVJL;CS;1
RIFR;AVJL;CS;1
RIMR;AVJL;CS;1
RMGR;AVJL;CS;1
ADAL;AVJR;CS;5
ADER;AVJR;CS;1
ADLL;AVJR;CS;3
ADLR;AVJR;CS;2
AVFL;AVJR;CS;1
AVFR;AVJR;CS;1
AVHR;AVJR;CS;4
AVM;AVJR;CS;1
BDUL;AVJR;CS;1
FLPR;AVJR;CS;1
LUAR;AVJR;CS;1
PVCL;AVJR;CS;1
PVNL;AVJR;CS;5
PVNR;AVJR;CS;1
PVR;AVJR;CS;2
RIFL;AVJR;CS;2
RIFR;AVJR;CS;2
URXL;AVJR;CS;1
ADER;AVKL;CS;2
DVC;AVKL;CS;2
PDEL;AVKL;CS;6
PDER;AVKL;CS;16
PVM;AVKL;CS;11
PVR;AVKL;CS;1
PVT;AVKL;CS;7
RIGR;AVKL;CS;4
RIMR;AVKL;CS;1
RIS;AVKL;CS;1
RMDR;AVKL;CS;1
RMFL;AVKL;CS;4
RMFR;AVKL;CS;3
ADER;AVKR;CS;1
DVC;AVKR;CS;1
PVT;AVKR;CS;7
RICL;AVKR;CS;1
RIGL;AVKR;CS;2
RIGR;AVKR;CS;1
RIS;AVKR;CS;4
RMFL;AVKR;CS;4
RMFR;AVKR;CS;3
ADEL;AVL;CS;1
AVBL;AVL;CS;1
AVFL;AVL;CS;1
AVG;AVL;CS;1
DVB;AVL;CS;5
HSNR;AVL;CS;1
PVCR;AVL;CS;1
PVNL;AVL;CS;2
PVNR;AVL;CS;2
PVPR;AVL;CS;4
PVQR;AVL;CS;1
PVT;AVL;CS;2
RIS;AVL;CS;2
VC01;AVL;CS;2
VC03;AVL;CS;1
AVKL;AVM;CS;1
PVM;AVM;CS;1
AIYL;AWAL;CS;3
AIAR;AWAR;CS;1
AIYR;AWAR;CS;1
ASER;AWAR;CS;1
ASKR;AWAR;CS;1
PVQR;AWAR;CS;2
ADLL;AWBL;CS;2
AWAL;AWBL;CS;1
HSNL;AWBL;CS;2
HSNR;AWBL;CS;1
ADFR;AWBR;CS;1
AVHL;AWBR;CS;1
AWAR;AWBR;CS;1
HSNL;AWBR;CS;2
RIR;AWBR;CS;1
AIAR;AWCL;CS;1
AIYL;AWCL;CS;1
ASEL;AWCL;CS;4
ASER;AWCL;CS;1
ASIL;AWCL;CS;2
ASIR;AWCL;CS;1
AWCR;AWCL;CS;5
ADLR;AWCR;CS;3
AIAL;AWCR;CS;1
AIAR;AWCR;CS;3
AIYL;AWCR;CS;1
ASEL;AWCR;CS;1
ASER;AWCR;CS;1
ASIL;AWCR;CS;2
ASIR;AWCR;CS;2
AWCL;AWCR;CS;1
AINL;BAGL;CS;3
AQR;BAGL;CS;2
RIBR;BAGL;CS;2
AINR;BAGR;CS;3
AQR;BAGR;CS;2
BAGL;BAGR;CS;1
IL2VL;BAGR;CS;1
RIBL;BAGR;CS;1
RIGL;BAGR;CS;1
RIH;BAGR;CS;1
RIR;BAGR;CS;1
ADEL;BDUL;CS;1
ALML;BDUL;CS;6
AVKR;BDUL;CS;1
AVM;BDUL;CS;3
PVNL;BDUL;CS;2
PVNR;BDUL;CS;1
ALMR;BDUR;CS;5
AVM;BDUR;CS;4
CEPDR;BDUR;CS;1
HSNR;BDUR;CS;1
PVNL;BDUR;CS;2
PVNR;BDUR;CS;4
ADEL;CEPDL;CS;1
ALML;CEPDL;CS;3
OLLL;CEPDL;CS;3
RIH;CEPDL;CS;1
RMGL;CEPDL;CS;1
URBL;CEPDL;CS;1
ADER;CEPDR;CS;1
ALMR;CEPDR;CS;1
IL2DR;CEPDR;CS;1
OLLR;CEPDR;CS;2
RIH;CEPDR;CS;1
RIS;CEPDR;CS;1
URBR;CEPDR;CS;1
ALML;CEPVL;CS;2
OLLL;CEPVL;CS;4
RIAL;CEPVL;CS;1
RIH;CEPVL;CS;1
RIS;CEPVL;CS;2
